occurrance|characterCount|wordCount
lose.v.bnc.00074954|212|39
lose.v.bnc.00075291|209|39
lose.v.bnc.00075367|161|40
lose.v.bnc.00075942|208|35
lose.v.bnc.00076235|336|65
lose.v.bnc.00076451|361|68
lose.v.bnc.00076947|337|59
mean.v.bnc.00000625|248|43
mean.v.bnc.00000881|243|43
mean.v.bnc.00001087|280|52
mean.v.bnc.00001167|242|40
mean.v.bnc.00003802|361|71
mean.v.bnc.00003848|306|59
mean.v.bnc.00003988|217|39
mean.v.bnc.00004106|315|68
mean.v.bnc.00004140|356|70
mean.v.bnc.00004400|185|35
mean.v.bnc.00004410|620|116
mean.v.bnc.00004536|206|42
mean.v.bnc.00004544|522|103
mean.v.bnc.00004594|365|69
mean.v.bnc.00004736|448|91
mean.v.bnc.00004746|225|49
mean.v.bnc.00004869|509|96
mean.v.bnc.00004942|326|65
mean.v.bnc.00004943|476|94
mean.v.bnc.00004957|145|30
mean.v.bnc.00005030|387|74
mean.v.bnc.00005563|135|28
mean.v.bnc.00005574|134|30
mean.v.bnc.00005581|80|18
mean.v.bnc.00005583|48|11
mean.v.bnc.00005823|290|57
mean.v.bnc.00005835|367|67
mean.v.bnc.00006703|120|25
mean.v.bnc.00006920|452|99
mean.v.bnc.00007074|253|47
mean.v.bnc.00007087|320|61
mean.v.bnc.00007106|323|54
mean.v.bnc.00007111|317|58
mean.v.bnc.00007174|251|50
mean.v.bnc.00007343|270|55
mean.v.bnc.00007345|149|32
mean.v.bnc.00007483|112|20
mean.v.bnc.00007637|183|36
mean.v.bnc.00008085|287|53
mean.v.bnc.00008281|355|55
mean.v.bnc.00008354|345|62
mean.v.bnc.00008934|232|43
mean.v.bnc.00009656|766|154
mean.v.bnc.00009666|329|71
mean.v.bnc.00010537|155|32
mean.v.bnc.00010538|164|31
mean.v.bnc.00011294|236|46
mean.v.bnc.00012624|61|16
mean.v.bnc.00012635|47|12
mean.v.bnc.00012752|104|22
mean.v.bnc.00013225|345|60
mean.v.bnc.00013565|267|45
mean.v.bnc.00014283|412|74
mean.v.bnc.00015213|75|18
mean.v.bnc.00015492|98|20
mean.v.bnc.00015568|351|76
mean.v.bnc.00015569|171|38
mean.v.bnc.00015608|85|20
mean.v.bnc.00015621|75|15
mean.v.bnc.00015818|78|15
mean.v.bnc.00016096|191|38
mean.v.bnc.00016304|70|14
mean.v.bnc.00016372|132|27
mean.v.bnc.00016373|175|33
mean.v.bnc.00016989|146|31
mean.v.bnc.00017387|65|14
mean.v.bnc.00017521|43|9
mean.v.bnc.00017775|127|29
mean.v.bnc.00019087|35|7
mean.v.bnc.00019270|84|20
mean.v.bnc.00019289|155|35
mean.v.bnc.00019310|100|22
mean.v.bnc.00019493|106|27
mean.v.bnc.00019610|188|44
mean.v.bnc.00019658|138|33
mean.v.bnc.00019662|76|19
mean.v.bnc.00019686|92|23
mean.v.bnc.00019896|88|22
mean.v.bnc.00020285|304|68
mean.v.bnc.00020443|40|9
miss.v.bnc.00000216|254|48
miss.v.bnc.00017518|157|32
miss.v.bnc.00019719|77|21
miss.v.bnc.00019720|76|17
miss.v.bnc.00021513|100|23
miss.v.bnc.00022191|87|20
miss.v.bnc.00033988|440|91
miss.v.bnc.00034254|101|21
miss.v.bnc.00034935|284|56
miss.v.bnc.00043784|523|90
miss.v.bnc.00045285|49|11
miss.v.bnc.00045286|61|14
miss.v.bnc.00045559|127|25
miss.v.bnc.00046662|268|56
miss.v.bnc.00047966|204|44
miss.v.bnc.00048768|516|103
miss.v.bnc.00057078|351|64
miss.v.bnc.00063848|80|17
miss.v.bnc.00066052|366|68
miss.v.bnc.00067659|621|111
miss.v.bnc.00074029|515|89
miss.v.bnc.00074864|314|60
miss.v.bnc.00075035|409|81
miss.v.bnc.00082387|363|67
miss.v.bnc.00083248|222|46
miss.v.bnc.00083251|303|57
miss.v.bnc.00083277|212|46
miss.v.bnc.00083642|278|52
miss.v.bnc.00086873|237|43
miss.v.bnc.00086901|486|87
miss.v.bnc.00086986|449|81
miss.v.bnc.00087008|321|63
miss.v.bnc.00087360|293|55
miss.v.bnc.00087483|231|38
miss.v.bnc.00087489|423|74
miss.v.bnc.00090516|243|46
miss.v.bnc.00090914|447|88
miss.v.bnc.00095450|370|69
miss.v.bnc.00095627|152|31
miss.v.bnc.00095788|230|45
miss.v.bnc.00095918|329|59
miss.v.bnc.00098897|255|48
miss.v.bnc.00099757|240|41
miss.v.bnc.00099948|520|97
miss.v.bnc.00101284|664|112
miss.v.bnc.00101497|311|57
miss.v.bnc.00103862|236|45
miss.v.bnc.00104472|352|58
miss.v.bnc.00106234|236|45
miss.v.bnc.00108245|211|41
miss.v.bnc.00110452|259|45
miss.v.bnc.00111195|172|35
miss.v.bnc.00114820|469|90
miss.v.bnc.00115748|287|56
miss.v.bnc.00119341|295|56
miss.v.bnc.00119414|240|44
miss.v.bnc.00119597|208|38
miss.v.bnc.00119610|251|48
note.v.bnc.00002164|385|67
note.v.bnc.00003042|496|91
note.v.bnc.00005044|425|79
note.v.bnc.00005095|275|56
note.v.bnc.00008302|373|70
note.v.bnc.00008337|356|67
note.v.bnc.00008338|344|61
note.v.bnc.00008616|226|38
note.v.bnc.00008855|321|64
note.v.bnc.00008894|345|64
note.v.bnc.00008915|358|67
note.v.bnc.00009210|437|77
note.v.bnc.00009516|399|67
note.v.bnc.00013117|547|92
note.v.bnc.00013140|364|66
note.v.bnc.00013325|330|55
note.v.bnc.00013347|598|102
note.v.bnc.00013968|451|85
note.v.bnc.00017786|257|50
note.v.bnc.00017930|197|39
note.v.bnc.00018062|160|31
note.v.bnc.00029377|433|73
note.v.bnc.00029446|678|113
note.v.bnc.00029599|406|78
note.v.bnc.00034554|403|78
note.v.bnc.00038236|247|44
note.v.bnc.00038481|390|71
note.v.bnc.00038648|251|49
note.v.bnc.00040079|412|79
note.v.bnc.00043921|377|73
note.v.bnc.00044515|337|58
note.v.bnc.00051324|256|50
note.v.bnc.00051520|529|93
note.v.bnc.00053257|442|76
note.v.bnc.00053731|210|33
note.v.bnc.00055527|323|65
note.v.bnc.00055696|342|60
note.v.bnc.00056532|396|70
note.v.bnc.00057037|259|52
note.v.bnc.00057369|227|44
note.v.bnc.00057381|288|53
note.v.bnc.00057464|327|57
note.v.bnc.00057515|379|66
note.v.bnc.00057585|427|77
note.v.bnc.00058885|404|76
note.v.bnc.00059195|328|57
note.v.bnc.00060949|465|91
note.v.bnc.00067899|390|65
note.v.bnc.00069409|310|51
note.v.bnc.00070027|652|115
note.v.bnc.00080294|336|61
note.v.bnc.00081177|318|60
note.v.bnc.00081230|460|82
note.v.bnc.00084812|337|62
note.v.bnc.00086427|181|35
note.v.bnc.00090960|305|53
note.v.bnc.00091998|183|35
note.v.bnc.00096040|278|49
note.v.bnc.00096926|328|61
note.v.bnc.00098181|328|55
note.v.bnc.00100667|440|79
note.v.bnc.00103992|266|51
note.v.bnc.00109384|295|53
note.v.bnc.00116227|415|73
note.v.bnc.00116319|107|19
note.v.bnc.00117359|180|33
note.v.bnc.00119716|353|65
note.v.bnc.00120983|432|80
note.v.bnc.00121472|481|91
note.v.bnc.00121759|300|57
note.v.bnc.00122436|416|68
note.v.bnc.00123149|264|45
note.v.bnc.00126699|263|49
note.v.bnc.00127451|94|18
note.v.bnc.00128062|196|39
note.v.bnc.00128228|436|78
note.v.bnc.00128258|333|62
note.v.bnc.00128450|290|51
note.v.bnc.00129081|316|52
note.v.bnc.00129298|381|65
note.v.bnc.00129535|326|58
note.v.bnc.00129581|427|74
note.v.bnc.00129723|294|52
note.v.bnc.00130793|223|38
note.v.bnc.00132076|375|71
note.v.bnc.00132216|232|40
note.v.bnc.00132307|268|50
note.v.bnc.00132653|470|85
note.v.bnc.00133131|302|52
note.v.bnc.00133756|229|49
note.v.bnc.00134528|220|39
note.v.bnc.00136898|358|64
note.v.bnc.00140906|232|42
note.v.bnc.00144432|484|86
note.v.bnc.00145428|407|79
note.v.bnc.00146851|618|108
note.v.bnc.00147407|368|60
note.v.bnc.00150387|429|74
note.v.bnc.00150809|357|57
note.v.bnc.00151225|221|36
note.v.bnc.00151305|421|71
note.v.bnc.00152140|313|60
note.v.bnc.00163028|445|77
note.v.bnc.00163050|257|44
note.v.bnc.00163058|396|66
note.v.bnc.00163645|300|57
note.v.bnc.00163791|226|44
note.v.bnc.00163978|528|94
note.v.bnc.00164042|469|84
note.v.bnc.00171277|218|38
note.v.bnc.00174112|282|52
note.v.bnc.00174127|217|39
note.v.bnc.00179382|334|70
note.v.bnc.00184686|346|62
note.v.bnc.00184857|275|46
note.v.bnc.00185477|340|66
note.v.bnc.00185963|251|49
note.v.bnc.00186470|336|59
note.v.bnc.00187862|376|68
note.v.bnc.00187899|367|63
note.v.bnc.00187954|432|73
note.v.bnc.00188614|284|51
note.v.bnc.00192646|267|55
note.v.bnc.00192655|302|63
note.v.bnc.00192745|230|40
note.v.bnc.00194890|288|60
note.v.bnc.00201703|127|28
note.v.bnc.00202719|100|18
note.v.bnc.00209513|518|88
note.v.bnc.00210408|270|49
note.v.bnc.00210614|234|41
note.v.bnc.00213882|366|56
operate.v.bnc.00001141|311|58
operate.v.bnc.00001397|360|59
operate.v.bnc.00002267|210|36
operate.v.bnc.00005999|511|98
operate.v.bnc.00007154|403|71
operate.v.bnc.00009140|183|35
operate.v.bnc.00012833|175|37
operate.v.bnc.00012908|206|42
operate.v.bnc.00012917|268|52
operate.v.bnc.00013864|287|48
operate.v.bnc.00013913|188|36
operate.v.bnc.00014032|292|54
operate.v.bnc.00014288|227|40
operate.v.bnc.00014298|223|35
operate.v.bnc.00015503|48|9
operate.v.bnc.00027080|228|44
operate.v.bnc.00027266|160|29
operate.v.bnc.00029210|288|50
operate.v.bnc.00029308|533|90
operate.v.bnc.00029312|546|95
operate.v.bnc.00029957|490|83
operate.v.bnc.00030032|404|73
operate.v.bnc.00030345|396|67
operate.v.bnc.00044582|517|90
operate.v.bnc.00045026|338|63
operate.v.bnc.00047591|237|43
operate.v.bnc.00048096|249|42
operate.v.bnc.00050178|229|40
operate.v.bnc.00050306|324|57
operate.v.bnc.00050492|344|58
operate.v.bnc.00051905|316|59
operate.v.bnc.00051906|161|30
operate.v.bnc.00051916|241|44
operate.v.bnc.00052002|163|30
operate.v.bnc.00052463|293|44
organization.n.bnc.00000368|338|58
organization.n.bnc.00001000|430|78
organization.n.bnc.00001484|322|53
organization.n.bnc.00001513|321|58
organization.n.bnc.00001576|189|33
organization.n.bnc.00001582|360|65
organization.n.bnc.00001773|320|55
organization.n.bnc.00001796|166|29
organization.n.bnc.00001867|242|40
organization.n.bnc.00001914|254|40
organization.n.bnc.00001922|537|92
organization.n.bnc.00001941|320|56
organization.n.bnc.00008141|365|55
organization.n.bnc.00008211|238|40
organization.n.bnc.00008215|276|46
organization.n.bnc.00008220|245|44
organization.n.bnc.00008258|356|60
organization.n.bnc.00008402|158|29
organization.n.bnc.00009066|537|90
organization.n.bnc.00009457|501|89
organization.n.bnc.00009459|354|56
organization.n.bnc.00010941|600|111
organization.n.bnc.00019761|282|53
organization.n.bnc.00029282|552|92
organization.n.bnc.00029455|436|74
organization.n.bnc.00029491|325|60
organization.n.bnc.00029633|437|72
organization.n.bnc.00121384|366|72
organization.n.bnc.00128384|353|61
organization.n.bnc.00128440|534|93
organization.n.bnc.00128457|337|60
organization.n.bnc.00128468|252|46
organization.n.bnc.00128694|498|89
organization.n.bnc.00128922|334|60
organization.n.bnc.00128926|372|63
organization.n.bnc.00129014|310|56
organization.n.bnc.00129042|290|48
organization.n.bnc.00129076|164|26
organization.n.bnc.00129144|395|76
organization.n.bnc.00129235|224|39
organization.n.bnc.00129316|261|41
organization.n.bnc.00129338|316|51
organization.n.bnc.00129359|331|58
organization.n.bnc.00129369|394|68
organization.n.bnc.00129758|331|53
organization.n.bnc.00132478|429|73
organization.n.bnc.00132553|478|87
organization.n.bnc.00137772|303|53
organization.n.bnc.00144197|551|86
organization.n.bnc.00152707|624|102
organization.n.bnc.00152761|309|51
organization.n.bnc.00152764|532|94
organization.n.bnc.00152770|606|105
organization.n.bnc.00152779|499|89
organization.n.bnc.00153201|658|111
organization.n.bnc.00158641|275|47
organization.n.bnc.00163209|466|78
organization.n.bnc.00163211|312|53
organization.n.bnc.00163265|513|91
organization.n.bnc.00163758|335|62
organization.n.bnc.00163797|379|64
organization.n.bnc.00163800|280|48
organization.n.bnc.00163994|281|47
organization.n.bnc.00164007|363|55
organization.n.bnc.00164010|436|73
organization.n.bnc.00164117|372|61
organization.n.bnc.00200171|292|57
organization.n.bnc.00200187|248|41
organization.n.bnc.00200477|295|58
organization.n.bnc.00200556|425|81
organization.n.bnc.00200917|393|73
organization.n.bnc.00204873|223|37
organization.n.bnc.00224849|222|40
organization.n.bnc.00257923|382|65
organization.n.bnc.00258876|296|56
organization.n.bnc.00259000|488|84
organization.n.bnc.00259046|255|39
organization.n.bnc.00259057|254|44
organization.n.bnc.00259066|429|72
organization.n.bnc.00259072|318|55
organization.n.bnc.00259123|347|64
organization.n.bnc.00259139|188|33
organization.n.bnc.00259152|162|23
organization.n.bnc.00259160|382|68
organization.n.bnc.00259833|269|47
organization.n.bnc.00264199|225|33
organization.n.bnc.00294506|309|52
organization.n.bnc.00294901|195|33
organization.n.bnc.00302846|436|72
organization.n.bnc.00302971|355|63
organization.n.bnc.00318666|160|28
organization.n.bnc.00342115|406|69
organization.n.bnc.00342464|340|56
organization.n.bnc.00342724|253|43
organization.n.bnc.00343083|375|70
organization.n.bnc.00343154|431|72
organization.n.bnc.00343218|659|114
organization.n.bnc.00343385|469|84
organization.n.bnc.00359877|391|70
organization.n.bnc.00360679|343|55
organization.n.bnc.00360686|214|39
organization.n.bnc.00375564|327|51
organization.n.bnc.00375740|265|46
organization.n.bnc.00375759|346|57
organization.n.bnc.00376078|453|80
organization.n.bnc.00376219|466|82
organization.n.bnc.00376299|263|44
organization.n.bnc.00376795|477|79
organization.n.bnc.00376801|541|93
organization.n.bnc.00376807|191|34
organization.n.bnc.00376811|395|61
organization.n.bnc.00376896|436|73
paper.n.bnc.00000549|109|22
paper.n.bnc.00001143|129|25
paper.n.bnc.00002087|141|28
paper.n.bnc.00002141|285|57
paper.n.bnc.00003530|436|78
paper.n.bnc.00003750|276|48
paper.n.bnc.00004704|552|105
paper.n.bnc.00004770|345|62
paper.n.bnc.00006325|94|20
paper.n.bnc.00006690|341|61
paper.n.bnc.00006927|186|44
paper.n.bnc.00008306|409|76
paper.n.bnc.00009598|1041|203
paper.n.bnc.00009852|433|82
paper.n.bnc.00010075|673|133
paper.n.bnc.00010131|204|37
paper.n.bnc.00010930|383|71
paper.n.bnc.00011223|176|37
paper.n.bnc.00011687|260|53
paper.n.bnc.00012143|131|25
paper.n.bnc.00012676|77|18
paper.n.bnc.00015673|323|62
paper.n.bnc.00016163|144|26
paper.n.bnc.00017122|161|33
paper.n.bnc.00021259|258|50
paper.n.bnc.00021946|172|36
paper.n.bnc.00025131|445|87
paper.n.bnc.00027863|346|66
paper.n.bnc.00029345|339|63
paper.n.bnc.00029383|505|80
paper.n.bnc.00029470|517|89
paper.n.bnc.00029580|232|42
paper.n.bnc.00029582|393|66
paper.n.bnc.00029657|355|73
paper.n.bnc.00029694|457|85
paper.n.bnc.00029750|382|65
paper.n.bnc.00029772|371|63
paper.n.bnc.00029774|417|73
paper.n.bnc.00029820|692|124
paper.n.bnc.00030110|390|64
paper.n.bnc.00030306|552|95
paper.n.bnc.00030307|319|55
paper.n.bnc.00030612|144|32
paper.n.bnc.00031395|88|19
paper.n.bnc.00031445|72|15
paper.n.bnc.00031640|230|53
paper.n.bnc.00031643|245|50
paper.n.bnc.00032333|148|29
paper.n.bnc.00033271|163|29
paper.n.bnc.00033735|376|68
paper.n.bnc.00034262|213|41
paper.n.bnc.00035885|95|20
paper.n.bnc.00036034|295|58
paper.n.bnc.00036040|220|46
paper.n.bnc.00036046|131|28
paper.n.bnc.00036293|48|10
paper.n.bnc.00036418|76|15
paper.n.bnc.00036482|158|31
paper.n.bnc.00036491|129|28
paper.n.bnc.00036537|114|25
paper.n.bnc.00036554|811|165
paper.n.bnc.00036574|312|58
paper.n.bnc.00036597|422|87
paper.n.bnc.00036877|108|25
paper.n.bnc.00037072|249|48
paper.n.bnc.00037126|137|27
paper.n.bnc.00037193|185|33
paper.n.bnc.00037201|135|29
paper.n.bnc.00037203|320|66
paper.n.bnc.00037204|200|37
paper.n.bnc.00037208|186|39
paper.n.bnc.00037215|416|81
paper.n.bnc.00038191|292|55
paper.n.bnc.00039178|220|40
paper.n.bnc.00039772|300|66
paper.n.bnc.00040682|229|45
paper.n.bnc.00040875|74|16
paper.n.bnc.00040884|46|10
paper.n.bnc.00042391|117|25
paper.n.bnc.00047048|107|21
paper.n.bnc.00047333|63|15
paper.n.bnc.00047336|203|44
paper.n.bnc.00047533|331|65
paper.n.bnc.00047691|261|54
paper.n.bnc.00050614|105|19
paper.n.bnc.00050994|106|24
paper.n.bnc.00051087|216|45
paper.n.bnc.00051088|253|42
paper.n.bnc.00051090|125|21
paper.n.bnc.00051212|262|47
paper.n.bnc.00051317|96|17
paper.n.bnc.00051356|298|55
paper.n.bnc.00053087|185|32
paper.n.bnc.00053740|268|42
paper.n.bnc.00053792|375|58
paper.n.bnc.00053793|229|36
paper.n.bnc.00053943|254|43
paper.n.bnc.00058455|324|69
paper.n.bnc.00059941|178|35
paper.n.bnc.00060926|270|54
paper.n.bnc.00060927|229|47
paper.n.bnc.00060980|251|50
paper.n.bnc.00061377|220|41
paper.n.bnc.00061724|247|52
paper.n.bnc.00061727|402|79
paper.n.bnc.00062091|228|44
paper.n.bnc.00062555|264|47
paper.n.bnc.00062585|190|34
paper.n.bnc.00063281|177|34
paper.n.bnc.00063324|180|37
paper.n.bnc.00065097|402|75
paper.n.bnc.00065099|264|50
paper.n.bnc.00065105|203|36
paper.n.bnc.00065566|365|68
paper.n.bnc.00066046|415|72
paper.n.bnc.00066387|196|41
paper.n.bnc.00066735|413|81
paper.n.bnc.00066737|244|44
paper.n.bnc.00067903|418|74
paper.n.bnc.00067929|271|46
paper.n.bnc.00067930|203|36
paper.n.bnc.00068652|223|40
paper.n.bnc.00068834|528|93
paper.n.bnc.00068866|375|65
paper.n.bnc.00069124|739|125
paper.n.bnc.00069202|373|60
paper.n.bnc.00069769|508|99
paper.n.bnc.00069949|172|33
paper.n.bnc.00070068|277|58
paper.n.bnc.00070608|567|105
paper.n.bnc.00072395|443|80
paper.n.bnc.00074086|212|35
paper.n.bnc.00075056|78|12
paper.n.bnc.00076429|107|22
paper.n.bnc.00078005|269|53
paper.n.bnc.00078657|208|40
paper.n.bnc.00078782|231|40
paper.n.bnc.00078818|231|40
paper.n.bnc.00081532|356|67
paper.n.bnc.00081534|551|95
paper.n.bnc.00081539|455|73
paper.n.bnc.00082039|596|112
paper.n.bnc.00082671|264|52
paper.n.bnc.00082675|353|70
paper.n.bnc.00082683|502|92
paper.n.bnc.00084931|197|38
paper.n.bnc.00084966|163|31
paper.n.bnc.00085337|181|33
paper.n.bnc.00085784|344|59
paper.n.bnc.00085891|307|50
paper.n.bnc.00087411|350|63
paper.n.bnc.00089067|319|52
paper.n.bnc.00089218|302|50
paper.n.bnc.00089566|122|27
paper.n.bnc.00089619|540|100
paper.n.bnc.00090398|446|86
paper.n.bnc.00092401|399|66
paper.n.bnc.00092450|363|68
paper.n.bnc.00092451|420|81
paper.n.bnc.00092454|272|48
paper.n.bnc.00092455|304|56
paper.n.bnc.00092980|436|85
paper.n.bnc.00093086|373|67
paper.n.bnc.00093638|284|53
paper.n.bnc.00093643|282|52
paper.n.bnc.00094406|278|50
paper.n.bnc.00094525|337|51
paper.n.bnc.00094526|483|75
paper.n.bnc.00094987|297|56
paper.n.bnc.00095176|217|34
paper.n.bnc.00095216|260|50
paper.n.bnc.00096137|301|53
paper.n.bnc.00096162|361|62
paper.n.bnc.00096163|336|58
paper.n.bnc.00096165|261|54
paper.n.bnc.00096232|198|36
paper.n.bnc.00096290|193|35
paper.n.bnc.00096316|280|48
paper.n.bnc.00096460|254|52
paper.n.bnc.00096469|223|40
paper.n.bnc.00096972|322|53
paper.n.bnc.00097949|202|34
paper.n.bnc.00098583|204|34
paper.n.bnc.00098698|209|36
paper.n.bnc.00098888|411|68
paper.n.bnc.00098992|271|47
paper.n.bnc.00099010|373|68
paper.n.bnc.00099011|229|39
paper.n.bnc.00099124|341|59
paper.n.bnc.00100497|223|41
paper.n.bnc.00101869|287|50
paper.n.bnc.00102036|414|80
paper.n.bnc.00102208|198|35
paper.n.bnc.00102913|163|31
paper.n.bnc.00105945|276|49
paper.n.bnc.00106525|414|71
paper.n.bnc.00106736|236|38
paper.n.bnc.00107025|377|68
paper.n.bnc.00107410|185|33
paper.n.bnc.00107413|267|47
paper.n.bnc.00107426|300|52
paper.n.bnc.00107429|158|34
paper.n.bnc.00107435|407|77
paper.n.bnc.00107437|81|15
paper.n.bnc.00107445|205|39
paper.n.bnc.00109246|183|32
paper.n.bnc.00109289|315|55
paper.n.bnc.00109352|281|46
paper.n.bnc.00109652|791|131
paper.n.bnc.00110175|466|81
paper.n.bnc.00111563|270|53
paper.n.bnc.00112439|117|27
paper.n.bnc.00112501|368|67
paper.n.bnc.00112858|223|38
paper.n.bnc.00112860|226|40
paper.n.bnc.00113469|516|93
paper.n.bnc.00114000|207|38
paper.n.bnc.00115103|504|97
paper.n.bnc.00115341|242|41
paper.n.bnc.00117368|241|42
paper.n.bnc.00117533|337|57
paper.n.bnc.00117535|373|63
paper.n.bnc.00117580|165|29
paper.n.bnc.00119684|367|70
paper.n.bnc.00120217|372|69
paper.n.bnc.00120218|129|29
paper.n.bnc.00126286|400|72
paper.n.bnc.00126288|282|49
paper.n.bnc.00126289|438|76
paper.n.bnc.00126301|378|71
paper.n.bnc.00126310|250|46
paper.n.bnc.00126402|336|62
party.n.bnc.00000527|63|13
party.n.bnc.00003986|250|48
party.n.bnc.00004349|216|46
party.n.bnc.00008096|301|53
party.n.bnc.00008097|265|41
party.n.bnc.00008109|299|53
party.n.bnc.00008112|383|60
party.n.bnc.00008144|399|68
party.n.bnc.00008147|509|88
party.n.bnc.00008222|383|61
party.n.bnc.00008229|353|60
party.n.bnc.00008296|445|80
party.n.bnc.00008301|330|66
party.n.bnc.00008329|365|69
party.n.bnc.00008365|483|82
party.n.bnc.00008366|408|73
party.n.bnc.00008394|552|98
party.n.bnc.00008398|377|66
party.n.bnc.00008655|328|55
party.n.bnc.00008942|788|144
party.n.bnc.00009102|275|43
party.n.bnc.00009108|309|51
party.n.bnc.00009165|261|44
party.n.bnc.00009174|265|51
party.n.bnc.00009245|253|48
party.n.bnc.00009261|98|16
party.n.bnc.00009356|343|59
party.n.bnc.00009358|440|78
party.n.bnc.00009473|470|83
party.n.bnc.00013692|172|29
party.n.bnc.00015470|414|79
party.n.bnc.00015705|207|37
party.n.bnc.00015958|171|36
party.n.bnc.00016237|331|60
party.n.bnc.00017662|129|28
party.n.bnc.00017973|354|68
party.n.bnc.00019415|220|46
party.n.bnc.00021408|219|46
party.n.bnc.00021705|70|15
party.n.bnc.00021770|99|23
party.n.bnc.00021880|29|7
party.n.bnc.00021885|26|6
party.n.bnc.00030022|369|75
party.n.bnc.00031323|46|10
party.n.bnc.00034018|76|16
party.n.bnc.00034019|109|24
party.n.bnc.00034045|174|34
party.n.bnc.00034080|100|20
party.n.bnc.00034089|151|30
party.n.bnc.00036827|225|43
party.n.bnc.00038033|223|41
party.n.bnc.00038542|352|69
party.n.bnc.00039241|254|45
party.n.bnc.00040931|123|24
party.n.bnc.00042191|68|13
party.n.bnc.00042971|40|10
party.n.bnc.00043188|130|28
party.n.bnc.00047973|406|74
party.n.bnc.00052266|332|59
party.n.bnc.00052705|246|42
party.n.bnc.00052826|442|78
party.n.bnc.00054801|472|90
party.n.bnc.00056052|393|76
party.n.bnc.00056108|306|57
